城市,区县,2020占比_无约束,2020占比_约束,2020_CCG,2020_CEADs,2020_均值,2020_差值,2020_SMAPE,2020_差异水平
四川凉山,冕宁县,0.09269448293012689,0.09521152004247471,217.2726887369273,206.31031235723876,211.79150054708305,10.96237637968855,0.051760228108169624,0.56741510202029
四川凉山,越西县,0.010764525366351963,0.011056826579837791,25.231678255189838,30.723094378109156,27.977386316649497,5.491416122919318,0.19628052673567103,1.0778580491313603
四川凉山,甘洛县,0.011139511737705927,0.011441995376115944,26.110633448296586,25.789421600790867,25.950027524543728,0.32121184750571885,0.012378092747759683,0.003975990040105027
四川凉山,美姑县,0.00905018909992578,0.009295939020721499,21.21333284528646,17.83718126675247,19.525257056019463,3.376151578533989,0.17291201692492705,0.5837771788885884
四川凉山,雷波县,0.03201125641527235,0.03288049391315946,75.03328710982989,66.14474094776642,70.58901402879815,8.888546162063463,0.12591968147390767,1.1192429014931558
天津,和平区,0.009919072829614439,0.009962273906282954,182.449084319666,164.3465528684649,173.39781859406546,18.102531451201116,0.10439884191150185,1.8898833191719355
天津,河东区,0.05298458043605665,0.05321534705719015,974.5858660053805,871.526254139717,923.0560600725487,103.05961186566344,0.11165043633163878,11.50665063297066
天津,河西区,0.009528029332082707,0.009569527275766137,175.25632252838102,156.3504554452771,165.80338898682908,18.905867083103914,0.11402581816108559,2.1557569621956607
天津,南开区,0.00985182569219108,0.009894733883749318,181.212156346985,166.286219438846,173.7491878929155,14.925936908139022,0.08590507437271087,1.2822137201760728
天津,河北区,0.007701042351325583,0.0077345831193753765,141.65115524824066,126.64373669023306,134.14744596923686,15.0074185580076,0.11187256268337119,1.6789183733462933
天津,红桥区,0.004841419942060312,0.0048625060413050895,89.05193564046141,79.75806340885512,84.40499952465827,9.293872231606287,0.11011044705818823,1.0233524263238498
天津,东丽区,0.08541801241822158,0.08579003812735182,1571.1587582643212,1396.3531322460844,1483.7559452552027,174.8056260182368,0.11781292373401114,20.59436188636261
天津,西青区,0.07759668666699937,0.07793464773125482,1427.2951385502008,1298.2828944671428,1362.789016508672,129.01224408305802,0.0946678044218278,12.21330589087605
天津,津南区,0.058887528878064324,0.0591440049311774,1083.1633063095828,956.0663813140978,1019.6148438118403,127.09692499548498,0.12465189749526583,15.842872866500683
天津,北辰区,0.07225194700827281,0.0725666298375827,1328.9852588454896,1190.6911172246482,1259.838188035069,138.2941416208414,0.10977135233258371,15.180734945393612
天津,武清区,0.10830688430291423,0.10877859915901737,1992.1712649982442,1755.2598792996134,1873.715572148929,236.91138569863074,0.12643935356043476,29.9549224588417
