城市,县,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
四川绵阳,梓潼县,27.754223923539,27.481294187522497,28.1154260893876,29.613464640237403,28.1417288417268,30.420793809227597,33.9122494680069,37.1763215698488,41.9844923414682,47.2312180885352,48.5405160550273,51.130697302989404,55.3621704380699,59.4101103634059,65.3534791621513,69.2718944280413,69.8925962431042,72.87622930304249,67.8983195576596,69.3566885327249,71.3913964966193
四川绵阳,北川羌族自治县,4.6706137347056,4.35347234653822,5.00830870018308,5.52712423294457,6.954707922050741,7.24304614505419,8.10392639243795,8.66039309297613,9.71737846935595,10.54818454625,10.7380825584485,12.7826743257474,15.6941867090064,19.0544426692814,21.337077828436097,21.5046083039239,21.804680510793702,21.7980945586105,19.8660512604304,19.9205183545692,20.1310303223776
四川绵阳,平武县,12.7543682755422,15.155525606386199,16.561867394785303,17.7734975333904,17.5357992605994,21.652895844162,24.170595790686,26.1018816216876,30.5741907938273,33.710692879768004,35.172698992468995,38.5382413451847,42.3042775594477,47.39846623175,59.7993591200421,60.5954147219028,64.9164243423006,64.606546024711,58.5488283884971,58.84857478793239,59.492015902360095
四川绵阳,江油市,288.23075912827403,264.201353030538,264.24790665727903,276.356211647229,256.454854625621,266.31537036499304,299.195832941716,322.033850481677,362.116246445164,406.123229059055,410.348154912138,429.74133685607796,467.24188934451394,502.631137350909,540.091889761433,545.358732497125,532.495631312349,547.8729640658561,509.514999509416,518.091814751837,526.440016730338
四川广元,利州区,263.38069887311,239.54981586826597,233.959563565695,240.619560356768,222.55065350562398,232.234932187738,276.74767446789,297.078641116202,334.92790180790604,364.147979215214,370.57342053747703,386.675898353857,425.555493151562,505.007541765446,554.67145487197,571.341523875185,560.0002905458811,576.390670584356,537.927201977221,544.1950302876841,556.900492015586
四川广元,元坝区,23.6225271582225,21.4680605088666,20.987198362672,21.8917469618589,20.1686529739472,20.6871563581548,24.6506193052207,32.8612128162056,37.8876184920185,41.177792592920895,41.5644148010693,43.3697878909285,47.453288946917,65.3295177232507,74.7954832337369,78.3682037973801,84.7306360927729,88.6390838658504,81.8465980032708,82.1771348662805,81.7506837940902
四川广元,朝天区,35.6283996429465,32.378950577378,31.533795519671298,32.3499330104697,30.3026559460782,32.0218882202396,35.8605802034711,38.4135205831311,43.5758400350561,48.0649233963144,52.1564009981783,56.6850736469153,62.0352891962301,88.01337804382379,96.13256106217301,99.9661075820152,98.1210622985715,101.061112140533,93.085258645688,94.4358015197832,96.5300177386321
四川广元,旺苍县,66.5562457195548,60.486056414715506,58.9337489376041,60.3106791300717,55.289927980303396,56.67365931042399,62.9677904360161,68.1062969019064,76.5539816000481,84.0592438582602,86.67166636461981,91.76134069554351,99.6024762792061,116.61664572424199,127.09678029693201,128.794411121766,127.932855777022,127.57991571460101,116.455606368148,117.580531305835,119.19062250039501
四川广元,青川县,44.9696271123577,41.194732079118005,40.3049604919496,46.6825247713897,43.0198361463996,45.0593712813371,50.2330489621851,53.71254252786591,61.249956972351605,66.44268822431691,68.007856203507,71.4079753256779,82.0546454707107,121.93115014220498,139.31584438957202,144.794586063731,147.882781306607,147.68742837151,133.775734279871,134.880595667963,136.305959160411
四川广元,剑阁县,17.9938388112696,18.5566758771192,18.4962935064963,21.8917469618589,20.9138002513097,24.1689013471808,30.467374834287604,33.9777094867287,38.4632123386354,41.7940095595403,43.901956582500205,48.8861205612659,55.320978346970094,69.39100890445809,76.6005722474224,80.7472385555148,81.69969502591981,81.840367218089,75.3586180074621,76.64599937438659,78.0086870632876
四川广元,苍溪县,16.8261853775932,15.917383267030399,17.43633399323,18.5050286818684,19.249637998533302,23.457303831175498,29.055540968009204,32.1671743453399,39.072664646818,47.3037142022551,50.4762928427748,61.06009610959669,73.48669052196179,107.19744277208001,123.39403360219201,128.234638237499,127.480476513312,133.12723258022302,127.620193652314,130.59384972136,134.56408350649102
四川遂宁,船山区,102.51398351046099,98.9870774794129,107.135407803387,118.562233545909,115.795886902145,145.165893265086,177.947540505728,214.337185154737,259.728258670486,296.907833739978,325.320072612587,339.501743104075,367.598220974208,392.884460752327,436.83154131188695,446.60546616435505,434.555520719261,445.167076809609,414.736566415405,419.98963660913404,431.56858809312
四川遂宁,安居区,3.53290013266193,3.50998707939644,3.5773633572736303,3.92859320478904,3.8747658422854103,7.77674428205819,9.91107374127429,12.371990132823,32.0301046411524,52.5596824469501,66.69298895145211,70.1144904236678,75.9170238968473,79.6311515634597,87.19968466111409,88.02428605098581,90.792518226479,99.74386617165591,96.9171670184417,102.46494482973701,109.057034585392
四川遂宁,蓬溪县,24.999759413328,25.2501396099217,25.306533379232,33.785901561185696,32.6871272336385,40.0527744722997,47.1834878110237,52.8374505428613,66.4303015919038,75.7584388373281,86.1603290999318,91.2667729388926,100.055589281303,115.017973663554,142.879738083259,148.852939474667,153.447046250233,164.281387405089,165.445312756075,172.376005580035,178.77044650984598
四川遂宁,射洪县,90.83744917369731,90.6066432123268,90.0435606519688,93.5547057664589,107.226693212475,122.67432891991801,147.875479153998,161.86184164015302,183.34356937826698,198.31311908087199,204.90014677855802,213.577183526029,231.334783616221,242.868531165603,261.737906984395,263.979562672246,258.5799871363,262.764004260605,251.04259388603302,255.265110103044,263.196458623459
四川遂宁,大英县,20.8980024796443,19.8627175810806,25.0415435009154,30.9139644597537,30.327494188657,39.9511176842989,61.0476963778775,66.17505941775839,77.1972923697964,88.9164834774956,100.989109775884,105.34293216665,114.225668619619,120.807758964424,130.24411498746,131.360036841323,127.570952366054,128.984065795692,124.07666554926399,124.416848675458,128.249700854306
四川内江,市中区,69.9095068624203,64.8939471655854,64.3130434674304,66.4067720340547,64.5297542195994,73.4724435275497,87.1948595813533,93.93659825238569,105.875409315944,114.32637133633202,115.19698091614501,119.98974649823599,129.919855328625,142.454642813199,152.877154159055,160.32828360214,158.10655266644,158.464713532765,147.84615238655,150.504567105097,158.801460886025
四川内江,东兴区,72.6040917093659,68.3495158406501,69.6923379972566,73.4240523101951,77.9175669695471,89.1530030766671,114.640909941805,123.357794299953,140.24174780513,152.495575209875,154.24123348410902,160.696477237967,173.995392805362,182.507859036383,199.161487843298,206.043069150612,205.787327061412,232.172827734831,220.48541121586598,228.23643466146999,232.809185783761
四川内江,威远县,105.89718448496,97.27289774296351,95.2108632791419,99.8133611478814,100.79358838457799,113.49980380284902,130.679342662728,140.588053728836,157.949723203991,169.749650275219,171.407555941492,178.653091171755,193.726404442145,205.10530465097298,221.88709568226201,226.941256829913,231.16580375550998,246.66064926261103,236.68656249393499,235.354105991538,241.28560288862602
四川内江,资中县,59.4006259593327,56.51351289849929,56.62833699624999,58.820523086875795,57.177634416288605,59.3675641924442,68.05039235461831,77.2796749516093,87.3548308395065,97.8335054650471,99.053332988137,105.228801145884,114.555205348417,120.46210014049099,131.30865466219802,132.52623035021202,130.601893432907,133.521463335984,123.282555393889,125.669422677168,130.09011714137898
四川内江,隆昌县,56.3767029644272,58.2276926349487,57.476304606863,61.611178949587995,64.2316953086544,76.0646916215691,86.9972028400743,93.3029109528996,107.09431393230999,122.01095939064399,124.10885895785,129.500664895369,140.91814365226,150.361588410656,167.317866268539,171.66368450854702,170.908885829416,182.69895253889402,171.006506333317,201.81592087694403,208.189556628595
四川乐山,市中区,138.14238315340802,132.862534175913,135.46282579542802,145.899823501993,141.081217847315,170.630918659277,194.155393290604,211.229099828686,238.76987096131802,268.706845502925,270.862653923313,282.398189047686,305.810084324577,335.28905921456703,365.22967710236196,371.222717749733,383.48190184646904,382.142539791736,347.20763999261897,349.511422575037,353.204917695404
四川乐山,沙湾区,30.628447760280903,27.9710598265081,27.240959490942902,28.340058566960902,27.545611019836702,28.819699398215597,33.121622502891,50.9062130587134,57.593243123256,61.7304408325214,62.2735740209342,64.8644634684501,70.2325153250812,73.6685368506233,78.9610732653188,79.720988267692,78.8044677381796,78.7362906539616,72.4637821321041,72.7253772851006,73.68511902503519
四川乐山,五通桥区,48.5025272450197,45.6298320321538,44.6772934841729,47.1702122037084,43.9388511218134,51.5654057133858,58.732288837181,63.157500848777104,71.9153723655472,77.6070897371864,78.1980774069326,81.5275925002279,90.21067950846209,95.9203236412808,103.306632783231,104.77082483864,121.870973643316,122.839147428819,111.383229766884,115.73053330366501,121.57259194725101
四川乐山,金口河区,3.41314080613101,4.13579872921131,4.02784615041179,4.74140559198677,4.59507487706924,6.02316468904507,7.03093265406638,7.513720836763261,8.43075692985935,9.243254499291229,9.67888393873757,10.0815735009615,10.9159041414349,11.6227779547318,12.4504857610614,12.5948898960075,12.4856676783798,12.2367999077644,11.2753628376861,11.4134769039293,11.5998370619997
四川乐山,犍为县,28.8919375255827,38.0384646278777,38.264538428912,40.0987444350881,38.1018641158066,42.0604960353147,46.9293577150936,68.4080527588045,77.2650092929278,82.8993060387413,83.53059459582201,87.1580561913309,94.3710807095373,98.9880457036821,106.12997713797002,107.056564116064,103.866278947681,107.232516723638,99.2046850926809,103.106152737537,105.69436066592901
四川乐山,井研县,16.0178099235096,15.536454436708299,15.475408893687401,16.3917164751543,15.548739854299201,17.3833107481301,19.3985973226651,20.8815052973501,23.599347711293,25.6998723137156,25.895580047414903,27.125139268624597,29.617113500723402,33.7881500394061,36.9811826137103,37.2715445441111,36.7331962132043,37.1266509207722,34.5188326341534,35.3702468339067,35.9197754690977
四川乐山,夹江县,47.903730612365095,49.5479571440382,58.0327833513278,70.7688651786825,72.4531536022215,83.129838387622,94.2540289127452,104.166121801232,117.52272009454501,126.83195095302,127.980412533345,133.34307592781101,144.378279304639,153.818176649982,167.179013267486,168.864820087212,165.073193327564,162.64531481717,151.445414739753,165.668363971008,177.306625649864
四川乐山,沐川县,4.13169676531649,4.2174263357089,4.21333906523339,5.93353042654344,7.30244331815328,13.088311455097902,17.3937932325497,24.593102337197,27.6962215607428,29.6509105114519,29.913229984249302,31.1577686690092,33.7363226106988,35.3868221000941,37.906869287395104,38.8109199758454,37.9546202252197,38.8655108372497,38.6668648344881,39.9804166608667,40.8640913869073
四川乐山,峨边彝族自治县,9.25140797451301,9.060664321232679,8.82416294794162,9.13059248285452,8.37048774903965,8.56458438906408,9.74165367732088,10.9235620197121,12.3921969330463,13.266788810747402,13.440865243228,14.0000718805804,15.158689524709601,15.900305900897,17.3103407979069,17.4929026333438,16.964222389103,16.7771110595491,15.265378751790301,15.3254342907915,15.542470386961698
四川乐山,马边彝族自治县,1.0179542755127602,3.4827778772305797,4.98180971235143,8.453248826856411,8.27113477872463,9.8098800420734,11.125250866273701,12.794448332480398,15.642609243353501,16.746602269304102,17.0932742767139,17.8044392394338,19.277898634685002,20.3074559060369,21.799921165278498,22.0177334478354,21.533252952568,21.5682341475317,20.0486089834714,20.9479733167963,21.8973644884114
四川乐山,峨眉山市,91.645824627781,86.79735490910589,86.9696780634967,91.1975498435855,98.5333083099118,109.45894647981899,124.89082381098599,135.337501818808,151.889058583731,169.495913877199,171.005790947809,178.158523415104,192.90256262015,206.09907376977898,238.22546547279902,240.84228345587698,239.625295986876,247.758331199173,229.86127324032202,243.08179068147,248.41527507600998
四川南充,顺庆区,114.400096668654,113.516791435984,111.79922966175899,116.746952547834,111.175973782497,115.964980911868,140.703363113304,151.662493676997,170.748221675826,189.21485680902,194.636877394462,203.343435330713,221.201529205681,241.701932634831,262.06189732018504,272.562746897674,264.77758304911896,265.05822240235403,250.159973921417,252.412602230461,258.621569004261
四川南充,高坪区,75.7178341991696,72.1315949417052,72.3422367804223,77.2442705300244,78.9607731578547,95.7606942967165,130.5381592761,143.90736815471502,161.674153976218,174.534393780734,177.98189220176698,185.843345479988,201.22336502230002,217.89468113647698,269.23596904124196,273.169167522296,266.179958766618,268.146159547448,249.881482551121,261.121146334004,279.72998059659903
四川南充,嘉陵区,38.5625031429539,35.480799624286504,34.8461689986283,38.337650929493,40.2627912201581,45.6184836153413,69.09514941566431,79.0600345073082,89.2509046871857,97.1810404415678,102.669217931288,106.978810130957,115.83216017250899,130.442998681544,148.942985795894,151.092031011735,148.470874349429,157.122475039239,179.021697316581,183.145063724014,188.860903503871
四川南充,南部县,51.496510408292494,75.07018877561849,92.5079665203129,98.81089253700421,94.6088659824689,102.241314531765,118.226967962152,129.24203350946598,150.331569351709,169.967138616379,178.566277647125,186.03356384793,201.51170965999802,221.09202525785298,242.205918169644,250.218479267349,244.14908862397,252.018383098095,235.35841475574898,240.11890387296998,244.57589163661103
四川南充,营山县,19.4608905612733,18.4750482706216,23.3456082796894,26.2809338527267,26.0801547076903,30.5478647942286,35.3240833342853,39.499841667964304,46.6908184991006,55.6407672800472,61.835284936915905,64.4079393853877,69.7382102318842,74.92155008737879,85.39459564742859,86.438262878896,85.454442914708,86.3931309613707,88.6043712817577,91.6316903913846,95.2281433042584
四川南充,蓬安县,30.957785908240897,28.542453071991197,30.0498522010985,31.4287456383123,31.3458621343859,32.4539295692428,40.4066852528875,45.7461879057555,52.3113231190068,59.3018210229037,68.5557175585299,71.5601500200321,77.482323358638,83.3037765677429,98.12278741059541,98.9865050345479,96.04011768550819,96.6543195891952,93.8795412462756,99.1397174314195,100.18738580194
四川南充,仪陇县,9.1316486479821,10.9380992706773,12.3220293417203,14.007466806040899,13.089753839002698,15.985529913119601,19.7656741278974,24.593102337197,41.5104738795484,68.472579408475,80.0973301043453,90.5439431407104,106.193210855167,119.338708962711,130.24411498746,131.40668458167798,127.797141997909,130.586662919674,123.628300473281,125.67563402339901,131.870526020638
四川南充,西充县,16.7064260510623,17.794818216475,17.6483258958832,19.5887785314653,21.7583004989873,26.074966122195097,35.6629234621921,42.547575822635295,49.2979200396595,53.973356664488804,56.6123400190311,59.119868756581496,64.0537016601181,68.1812030206942,75.44346390531629,77.6218399516908,80.025891750195,83.2523946056916,80.7389520854815,82.7789906586218,84.5510989532134
四川南充,阆中市,53.861757107277995,53.5205006602543,66.0089786886564,72.4215836993179,73.1734626370053,84.1209920706294,102.555612046462,110.20123893919501,125.58103394718201,143.868537677203,150.22358354727402,158.375813149066,171.812211977076,197.06873699454098,230.588550414899,239.62944220663198,244.827657519534,245.89848483891998,226.280924846287,233.092692729115,239.96965173879002
四川眉山,东坡区,123.322166495207,125.243957569472,138.563207371732,160.096946531713,154.816765993365,168.801096475263,199.633308691764,227.614442858254,258.847938669778,283.822285213531,301.762034346603,315.572272416888,341.729587763562,363.676290130027,397.351004679227,401.450453500151,392.167583709689,396.222219279552,373.248283620154,411.062648483196,428.13920109041004
四川眉山,仁寿县,58.9814683164745,57.68350859163151,61.18616290329491,68.1136780471699,74.06763936984039,93.11761780869669,105.83106661622801,115.572493191981,133.097612414767,145.717188577062,155.263908013485,167.239989095195,181.286392930019,194.476295815047,224.756724370685,237.716884852053,250.799063800498,257.343293202313,256.833070119631,287.586253245328,298.58460340348597
四川眉山,彭山县,70.5981229899731,72.5941513785249,73.6141881963418,78.84280155818,75.8063163503531,80.0293063535988,89.6232138313521,98.0103023205104,111.08961239706201,125.99824564524,128.528273888368,135.587652669534,148.82702514341298,178.01429432525998,193.931358136979,195.50067983025,193.527849014887,199.739511580443,197.179133166226,215.65160788163098,222.285496531432
四川眉山,洪雅县,30.2991096123209,31.018490469084796,33.9717024001837,35.0322138882222,32.9603479020048,34.944520875261496,40.6043419941665,48.522341789218196,55.08771696739419,59.4105651934836,59.862984058833504,62.3535810116069,68.09052658789399,71.42175449506179,77.8039649232127,79.86093148875881,78.2616126217283,79.4116868419578,73.064303152771,74.1553591243296,75.7487620339525
四川眉山,丹棱县,5.50892902042199,5.33300362450932,5.61778542031118,6.80053030622102,7.277605075574529,8.92038314706674,13.581841793598102,14.5748078881793,16.6245046287588,17.7977959182431,17.9333283544157,18.6794437319701,20.2253167299794,23.4615926744214,26.5672075347556,26.7758029641049,26.011807663291197,25.9358126755868,23.594598853338,23.7277504555158,24.136482185939702
四川眉山,青神县,9.8801444388003,11.5367017183263,12.8520090983534,16.3646227289143,16.070342948453,18.425292825137902,21.883424927315,26.7053933354839,35.8561107980765,38.966661124462995,40.249547549014395,43.2937005437514,49.1833567731067,51.8488235898815,57.6239954368827,58.21637996376809,61.523579864480006,60.642903594993705,55.0655881820701,55.351725018566796,56.3793146004331
四川宜宾,翠屏区,159.90864075040102,158.575230222655,160.106884478869,178.683256452301,171.78128567465302,184.43082763037998,212.678653616176,239.443272448661,274.727557144091,302.598778666993,306.03535291578197,319.224465081387,345.972373146837,366.009487191572,394.064816987646,399.724487106994,400.717551793797,404.20391738122305,376.088403250672,386.616404797264,393.689474267755
四川宜宾,宜宾县,45.7181229031759,46.2012252776369,46.0022428757557,54.7293674046473,52.3093388708531,55.9620617944187,66.27148168310761,73.96036052573,90.0296493031968,109.904108399416,116.584896348869,125.506079168573,135.89270853808998,143.275582520039,167.503003603276,169.89107037503499,172.58268910514101,170.660399668576,155.786500338991,158.718559380346,161.372414443744
四川宜宾,南溪县,22.6345127143425,22.5564285955012,22.4976406690764,23.5444654824943,22.1060358950899,24.2959723321818,28.1237306162655,31.352433531715,36.702572337219,40.3078392282817,44.6689624795323,48.5056838253806,55.115017891471396,62.0457588958915,82.5712512926897,91.476218837299,106.354364898083,107.721955608533,105.173999597778,108.09123774990601,112.31823287873199
四川宜宾,江安县,8.68255117349118,8.8974091082375,8.77116497227831,9.536998676453381,9.26466448187474,10.064022012075299,11.407617639529398,12.6133948183415,15.4394584739593,22.8725238786383,28.196597738511,29.559934378290798,33.8598988839981,35.9485176889845,41.100488311607904,41.656432137536,42.523650788684705,43.9105243783163,41.301451214138005,44.7246867983005,45.6668125675457
四川宜宾,长宁县,11.3172563571713,12.516232996297399,13.2229949279966,15.4976228492367,16.7409754980793,18.3236360371371,20.7257211569667,23.023971881326798,26.9513354062973,31.57205752503,33.675211288739796,35.152354395805204,38.1438763583726,40.269252988141304,45.497500011610995,46.2745584327387,46.0974469719891,46.491952769220305,43.528399515486996,47.1800467092817,50.3218177308612
四川宜宾,高县,13.023826760236801,17.8220274186409,18.9997742752977,24.384371615931897,23.7701981478663,25.515853788190903,28.6319908081257,31.1713800175761,36.6348554140876,40.126598943981904,40.7243607233675,42.4567397248037,45.970373667325894,48.5650647625223,52.2550127295105,52.7119466018092,53.4712289704525,52.7195313034465,47.9633267049283,51.4127693479534,52.8046820648502
四川宜宾,珙县,28.6823587041536,26.4473445052197,26.1280020020133,28.827745999279504,27.545611019836702,29.099255565217703,32.330995537775095,34.5812212005249,38.8017969542924,41.6490173321005,42.0757520657573,43.8643556475795,47.5356731291166,49.861285352269405,53.4584054053008,53.8781401106988,53.83313238142,54.332013888507504,48.536226157143,49.9210216165467,51.151780012983
四川宜宾,筠连县,8.95200965818573,10.0674048013696,10.8380860231475,12.815341971484202,13.909415844101499,14.8673052451112,16.9137697180151,18.2864049280263,20.5859446319457,23.3075005609579,24.1424237113416,25.2609992627864,27.351548490236897,28.6896823864011,31.4733469052853,32.5134750278416,37.2308134032846,36.6583415875821,33.7943757246801,34.8327731808098,35.7179266870273
四川宜宾,兴文县,5.65862817858563,6.0676520829876495,6.730742909240759,8.72418628925565,8.76789963029969,9.606566466071879,11.209960898250399,12.1305854473045,14.220553857594101,17.3628192359235,17.6776597220716,18.6414000583816,20.3900850943784,21.603676495784,24.252990850543398,24.4900636866813,26.3737110742587,26.9179801752511,25.735430011453904,25.667991851901,26.7694233698085
四川宜宾,屏山县,2.60476535204735,3.18347665340608,3.55086436944197,5.20199927806548,5.58860458021935,7.217631948054,9.09221009883282,9.83724093487881,12.256763086783499,18.5952531691624,22.900604639956402,24.0816453815419,26.115785757244296,28.1279867975107,36.3794862758151,38.9508631969121,39.4474717954607,40.2361548314837,36.523414284025705,36.623551156623,37.2368712332235
四川广安,广安区,138.771119617695,141.841570890649,141.37210008188802,146.414604680551,136.784201881191,175.459616089313,233.404374773143,251.78508699579402,282.718154073597,302.743770894433,306.10840109645096,318.88207201909,345.272107598141,366.311938662513,397.860132349754,402.756590230107,394.339004175495,414.391010900615,404.16094769764703,416.390742107591,430.387350708445
四川广安,岳池县,22.4249338929134,28.243151848166697,32.249268191126,35.817932529180005,40.1882764924218,63.3067647274737,88.4090367063527,94.5099343804921,106.24785239316701,114.68885190493101,115.89093863250699,120.712576296418,130.702505059521,137.09693104224502,151.396055481159,153.191179327736,148.697063981284,149.559646609512,149.531401725952,155.168385750079,159.755062326021
四川广安,武胜县,17.9040193163715,17.6043538013139,18.3372995795063,23.1651530351353,25.459198643221498,31.361119098234603,35.3523200116109,39.0170322969273,46.758535422232,55.387030882027396,61.7257126659113,67.29925857811631,72.9923854287648,85.2913148053551,94.6514623842772,97.9136070063695,103.00675834663299,117.090556197802,116.647174512871,128.78151974523,130.310422808435
四川广安,邻水县,31.137424898037303,30.229423606274803,30.526833982068304,31.4016518920724,30.625553099601998,41.018513958306904,53.9038170145089,58.359582724097,67.0058954385207,74.8884854726889,77.9058846842537,81.75585454175909,88.7689563199707,94.7105177575169,109.925292500077,112.3744065166,110.606729976951,112.64676835940699,108.83685953915301,112.783703030423,114.94394375104899
四川广安,华蓥市,59.460505622598205,58.3637386457781,57.9002884121695,59.1998355342348,54.3709130048896,58.173096933435296,71.5517403429887,79.51266829265539,90.06350776476249,96.6373195886683,97.8480380070866,101.91900154368201,110.35361205624199,116.098157488343,124.366004609561,127.534922132165,124.44953544645901,130.580200561657,121.441040861928,123.38896465585101,126.822935886164
四川达州,通川区,115.20847212273799,107.857277385485,105.995951326626,108.374984959698,100.07327934979399,105.316432368788,120.768268921453,133.225210820521,158.965477050962,183.487663825146,186.82072206280301,194.669477752527,210.77993015744298,222.3882458476,238.41060280753598,240.422453792677,233.156272515831,234.851377362056,224.70849790199998,232.766492867844,279.461904912445
四川达州,达县,118.801251918665,113.54400063815,111.69323371043201,114.20014040128099,105.66188393001399,111.466668042834,129.098088732496,146.049834738692,185.375077072209,211.18117926615997,223.19871603632203,233.435981139243,253.660896992287,284.088345919559,307.420544330743,310.813893989252,303.410772169903,307.958659518217,287.357829586306,292.038737705742,298.921380033466
四川达州,宣汉县,32.724235974571904,32.270113768714594,31.4807975440079,32.214464279270096,30.0045970351332,33.851710404253296,48.030588130790804,53.380611085278,63.078313896899495,78.8757717272851,110.96018643730099,123.679982836323,168.310884233596,195.902138463769,225.219567707527,230.813019279427,233.699127632282,237.838520396397,219.63283047745202,224.178853075569,228.434450174534
四川达州,开江县,17.5746811684114,19.1280691226023,19.132269214456,19.670059770185098,19.9202705481596,23.863930983178598,42.1008858924216,46.1988216911026,52.785341580926605,56.583216758406294,60.3743213235215,63.647065913617,69.0379446831883,77.1683324429403,84.8854679769019,90.8231504723208,92.9187007659132,97.2258229060907,95.7431269950203,97.8424158077989,100.760376973627
四川达州,大竹县,54.4904935715653,57.71071779379729,56.9198258623982,58.3057419083173,55.662501618984706,68.4404325215121,86.48894264821409,93.4236132956589,109.76913239599999,124.004602517942,129.62399659841398,137.185486960253,149.19775396331002,160.04003548076798,175.093634327492,179.034027484729,175.38744054013898,179.276494554286,165.45789455639098,173.05342146445798,178.435760702255
四川达州,渠县,51.3168714184961,48.187497035745004,47.777675060476696,49.1209619329829,45.9010722855349,51.13336436438261,58.026371904041795,65.0585627472353,76.7232739078766,84.5667166542997,90.50669584977999,97.0113676507612,105.163408577673,113.332886896883,123.579170936929,126.508671844342,126.80190761774801,133.775866085582,126.27077431768201,129.934415207604,135.565970639833
四川达州,万源市,31.376943551099103,29.3315199348013,29.0958886391589,30.534652012394798,28.1665670843055,36.0373313462696,43.6821398226533,47.2549671902461,54.9184246595657,62.12916945798101,65.34159760906229,68.5927434801264,74.3517244350567,86.6739501010852,96.7805417337524,98.7066185924144,96.8544003601851,97.18705747216009,89.76395730150219,90.3969315771151,91.5459590228501
四川雅安,雨城区,48.921684887877895,47.9698234184181,48.4136507684365,52.4534927204936,53.17867736110941,62.5189246204678,69.7445929941524,74.9863304391836,85.0524554530389,93.0850100163917,94.2321530639356,98.1526778584172,106.27559503736602,111.47497071824499,119.459865239032,120.397817857761,118.25193953364,126.19225650009301,125.01463796464701,131.60664221079298,139.08182458377001
四川雅安,名山县,13.981901372484101,13.5229734764344,14.7069382465694,17.4483725785113,16.442916587134302,19.4164465081453,22.0528449912684,23.7783615235721,26.714326175337398,28.744709089952703,29.0366518162127,30.3208078500614,32.8300966065042,35.5164441590688,38.647418626343,38.9508631969121,38.2260477834453,41.223661879469,41.2426111353927,42.1542084997457,44.8891934739306
四川雅安,荥经县,22.4548737245461,21.5768973175301,21.3051862166518,21.9188407080988,20.0941382462109,20.585499570154,22.8717086337099,24.442224408748,27.4253538682172,29.940894966331598,30.1688986165933,31.424074384128904,34.0246672483971,35.6892735710351,38.2308596231848,38.5310335337119,37.366527182397405,37.5932625664697,34.8289390579468,35.3433426946454,36.0899911044462
四川雅安,汉源县,20.5686643316843,20.8150396568859,21.835165973285,23.571559228734202,22.3295800782986,24.778842075185402,30.1567713837064,33.796655972589804,39.7836923396977,44.7301021651976,51.0972023784674,65.1307691835698,77.9354363607353,97.2165442310278,107.611075815865,108.689235028509,107.123409646389,109.478345970188,100.06677768118799,102.470282747091,104.567496656072
四川雅安,石棉县,31.4068833827319,31.1273272777483,32.6202540207692,38.4189321682128,38.9960408486417,43.153306506322906,50.7695458313709,55.191146226666696,66.3964431303381,80.5431823428436,98.2498030007701,111.696225655935,121.599052926475,132.257707507189,144.129415092733,145.307711207642,140.916140645482,141.204013598795,130.87252892323698,131.894516452272,131.565121360924
四川雅安,天全县,9.40110713267665,9.22391953422786,9.778126509881261,11.4064671670082,10.9785032198087,14.9435478361118,16.8290596860384,18.0148246568179,20.247360016288702,21.785082172839303,21.987502381585,22.902291500297302,24.7976388420521,26.0108265009239,27.8631688779144,28.2218829151279,27.549897159903203,27.776661878368703,25.442777746083202,26.166158978673398,26.965089954599502
四川雅安,芦山县,13.233405581665899,12.2169317724729,12.0040414877404,12.4902170166051,11.6988122545925,12.5291991210937,14.005391953481599,15.057617259216299,17.2339569369414,18.522757055442398,18.7368583417825,19.6305355716834,21.2551190074733,22.294994143649,24.0215691821222,24.6766546481036,26.147521442404,26.4361594115732,25.4099195286832,27.3926413945775,27.9067052689646
四川雅安,宝兴县,5.17959087246198,7.2376477761198,9.03615485059487,11.2439046895686,11.1523709178599,11.4109744530854,12.6782681191799,13.5488379747257,15.2024492429994,16.275377530124597,16.618461102360698,17.3098714827829,18.7424014503882,19.6593456111634,21.0593718263306,21.2247218617904,21.307063320713297,21.4087027947925,19.5792773805321,19.864844440205,20.1038505570468
四川巴中,巴州区,45.2989652603178,43.344259050221204,49.0496264763962,62.694928799185,64.25653355123309,77.3608156685788,93.1527984970481,100.032066561728,113.86600624545,124.54832337084201,139.850741892174,147.038798419683,159.207432100551,168.983957550022,190.506317444345,216.958640393818,227.592007572205,235.20712256917,220.641637962949,233.543568463217,241.74144629605001
四川巴中,通江县,11.1675571990076,10.9108900685114,10.9175829866425,12.8695294639641,13.1394303241602,19.4164465081453,21.7422415406872,23.235200981155497,26.2064492518519,28.1284921233333,31.1185249652997,32.5273409181964,35.21923789029,37.287945631723105,40.0822329705545,47.254160980206,57.3616906383535,57.234731609887,52.165295173526005,52.508629496051796,53.2024762274246
四川巴中,南江县,18.203417632698702,18.2573746532947,18.204804640347998,19.480403546505602,18.678358419222,24.4738717111831,28.151967293591103,30.507517132400203,35.5852431055509,39.039157238182895,46.129926092926596,51.8535271011716,57.3805829019578,65.58876184120011,74.5640615653157,84.8055919664506,93.3710800296226,93.4928173261665,85.404750699657,86.3707208904206,88.6276021481653
