城市,A1997,A1998,A1999,A2000,A2001,A2002,A2003,A2004,A2005,A2006,A2007,A2008,A2009,A2010,A2011,A2012,A2013,A2014,A2015,A2016,A2017,B2005,B2010,B2015,B2020
辽宁大连,2212.0864597633295,2152.0202039055393,2254.925395372294,2385.367405526477,2364.868627108869,2553.556071713937,2961.3766157754526,3262.805611100749,3755.528410547416,4320.444380045812,4574.3927821155285,4815.920941611603,5176.884137665896,5581.688346162051,6102.612290573439,6247.651466845546,6121.633825423643,6090.600834978932,5752.628464383043,5980.631972089768,5967.328606281887,3570,5352,6301,7836
辽宁抚顺,1046.3076796047578,1008.6110046575634,1038.079081813474,1125.145699696959,1086.5563654005127,1171.3376198883984,1337.2820550518168,1445.1593069364894,1636.5662806944515,1784.1091175167485,1847.90268044615,1936.6850950687278,2087.596425180584,2232.8209640071373,2404.103089420416,2440.2851867872423,2394.639541750682,2438.295487617718,2280.743046805097,2322.028449844845,2286.398567466718,2444,4923,6021,2873
辽宁朝阳,928.0467429181724,893.1000846219079,924.4019209998752,980.8353513249237,945.7554413497951,1018.7776672374525,1170.7173024500325,1287.1165293431957,1493.807533338869,1687.393504051829,1883.8249318903659,1986.501499744992,2153.701524466558,2321.513853830113,2528.351876285391,2588.098874789663,2529.874456892588,2547.485514663213,2360.373185435495,2400.137611586324,2355.921043559361,1480,1618,2602,3748
辽宁本溪,659.4089822993518,642.808697270247,682.0087382187743,760.0281678579829,742.3521766945149,799.7486364270477,914.8930750363568,995.2776572404156,1124.171946622171,1234.9108321171773,1307.634360844235,1376.578081512912,1491.3127679983709,1628.682999865013,1788.701806382647,1852.270492942393,1815.0924941183491,1851.968522731217,1736.640341399193,1786.777448182035,1780.3161278547338,3036,6585,2679,5634
辽宁沈阳,3013.438354735622,2927.1630046236314,3061.6012314017526,3352.807260392906,3223.6039167618114,3468.7213198660784,3970.9548712831356,4307.8827731665815,4940.335592633583,5470.916372040151,5798.442768164951,6095.3037136949815,6642.159457870484,7145.706670687,7714.962172980171,7875.7620736487115,7726.021596917671,8102.545615258613,7807.807003837587,8159.748426421401,8172.925285280108,4096,3686,5545,6253
辽宁盘锦,1053.7734597702674,1010.649641214362,1044.1886191572478,1115.911357457484,1072.5179354327645,1151.8908445345478,1325.305802315751,1428.416984141108,1606.0093133487799,1747.45170979107,1813.561359383344,1893.236658941296,2035.1626174053808,2255.704977800398,2525.9852327260583,2639.530142900352,2600.509252623963,2657.105076029401,2520.8307411629403,2628.3814076229464,2673.923619992545,854,2106,5832,1534
辽宁营口,916.7084383775356,887.9237204950784,931.3429338401398,1016.8226850729989,996.1669905113993,1072.2368526851824,1220.5191048036913,1345.2515736029068,1526.5452416091225,1674.02161947265,1790.667145341471,1971.4804064695184,2212.334724573613,2442.487072200859,2729.4056424118403,2777.2512359295742,2715.531637438211,2741.2677527494666,2538.3081316018843,2608.472048155115,2617.9756053090186,1821,2911,3223,5743
辽宁葫芦岛,1041.7276748149438,1001.9100949317377,1047.1530100577775,1107.0190278935456,1080.2888856987822,1169.5485165558446,1346.060229248785,1458.6006611239873,1652.124005583239,1794.109212234368,1860.52084700887,1952.589782066287,2097.384939388774,2243.500170443993,2445.038627235751,2509.480911732695,2460.8392139209536,2464.594331148642,2295.949854653437,2360.219381102711,2381.8523492928407,2004,1949,2874,2646
辽宁辽阳,1042.3979194183298,1007.4232772722982,1035.458126444104,1114.2962976007852,1070.8152097334505,1150.626804136548,1314.9837281343894,1424.7122999480862,1626.9922961475056,1821.5734493118593,1942.4364619566404,2031.229623331999,2179.999999305893,2333.7533339346915,2535.7106586026894,2619.2704688582,2562.956116241819,2615.5119368379555,2445.2600349015624,2509.1051423115096,2483.4304623268654,1047,2481,2701,3242
辽宁铁岭,1360.615162782173,1319.2283068160593,1360.1854589319855,1446.2576006169575,1387.0149949166885,1503.2162880771878,1723.0144382950068,1868.5144678915099,2115.185724837226,2354.921440490422,2517.60235590371,2651.969447472383,2873.809886382368,3132.301397075029,3419.356197568591,3473.640289080802,3396.214043652476,3409.794531910481,3143.762966663664,3201.3584514281292,3158.9944678049883,2487,1926,3656,3794
辽宁锦州,1187.4872581460636,1134.2973802028068,1173.2300011016396,1259.1386656903233,1207.6672592900131,1301.6115679838326,1484.5260021346414,1599.663636165936,1796.265661817825,1950.4219319702802,1999.8769324811308,2090.0952464723923,2245.1915039324363,2417.349329776443,2642.875237273734,2721.611616409385,2659.838118621705,2691.0683768850467,2492.857934145469,2544.983477338539,2542.817357406859,1621,3546,1835,1815
辽宁阜新,829.7442010880129,799.6418939484918,843.3692112006455,897.4792620151001,862.9196474884899,933.9702799193144,1069.0404606208183,1154.056622077195,1314.587861500332,1473.03988875026,1557.1285962212553,1629.52963602199,1750.8062796574764,1878.9855689158624,2030.0254918233666,2069.577842273238,2023.8704827366219,2029.2529129583243,1873.6296239158207,1895.9558345574856,1857.6262120198746,1155,1199,2157,1647
辽宁鞍山,1528.1763136290338,1474.1469578583556,1518.7080698932286,1666.6657692957735,1639.235767653363,1772.6319138294152,2024.427826676359,2182.9851607375504,2454.610071428004,2675.904307824233,2768.531139219419,2885.0249088599912,3097.183780613256,3325.32458614638,3577.8473584326703,3628.90238665755,3545.190571139445,3584.655531792061,3344.634898387183,3418.161443101576,3401.62594778238,5240,5917,4391,6959
重庆,6315.971394404939,6186.995700887532,6331.96609413723,6699.730435886335,6404.147555418544,6991.276289716931,8047.419933532592,8761.651412655458,9946.546603400207,11104.096537300888,11439.949412277396,11898.95855925396,13099.78453472267,14101.89216255692,14763.94071787793,15184.957471163922,14856.923985712012,15242.074304753576,14074.081610961504,14561.795563020685,15375.226306830786,9479,16039,19021,17276
陕西咸阳,929.0209874522191,866.7273255136249,897.3754892177938,936.7202385299646,913.4833374542084,985.486200999599,1125.0308566548233,1237.9789329677606,1468.5242313579874,1656.0153818308881,1750.6379897643521,1889.8614511092212,2056.2912331208013,2330.200820652113,2778.1244104881744,2815.6037380397674,2834.826264591669,2949.9510517267836,2778.8111466380265,2905.204487891072,3066.198065139727,2497,2802,3692,2157
陕西商洛,137.15535246075143,142.45555342164928,153.2896436712212,178.8032941886654,178.16798297378259,196.09682594242162,222.6241241573024,240.4714125968176,282.1334248155351,346.4169911575189,402.5310107402409,439.6824004625424,483.6752885317182,580.8089018788646,705.8471722523723,715.4137717281159,726.3569562736766,737.959608036161,676.9963164327611,696.9961048605905,722.0630584020491,180,396,467,429
陕西安康,135.68267509002047,134.95458073507777,145.73444652992146,158.82621890324702,156.89011767159027,177.10458652272908,203.6090198625982,222.72391815704407,262.98186258901393,314.03735061683494,337.1483492102066,372.2376736944952,407.5686485675007,495.50376464610895,596.8786986359722,613.5461079105924,649.7079670226323,657.2975798465347,605.3475072919141,620.8824191975496,650.9609246938844,247,547,681,446
陕西宝鸡,659.7734875862776,602.6704330019519,621.497086579965,643.3843189769543,622.9920608665211,668.3366446544325,758.496295885738,819.8422543170224,964.4009696933005,1058.3370926996922,1115.6397974526626,1218.0829364664198,1331.6347314907043,1519.4150606555556,1812.9750727429155,1848.7854256026067,1864.1416128722324,1919.1671264874062,1796.6843944756645,1865.0873198791546,1948.3990047642822,2577,1696,2779,2439
陕西延安,658.9039066626074,625.7271141459106,728.8743783925182,816.9750690598357,845.540655541199,971.2224820938628,1276.0609020839254,1582.1280677744057,2125.1466088607926,2692.4387820846086,2991.489840202928,3456.440834247008,3855.00500592475,4378.2480969657345,5319.78400844207,5390.896861322251,5437.622236694048,5533.702013509922,5117.188304782017,5256.056078031866,5444.854647928238,426,1315,3035,894
陕西榆林,1089.8093053385119,1030.0370932668995,1119.3567831519713,1258.7251506647885,1241.3412269704843,1351.6143720347818,1623.8456855949742,1864.6605663893442,2324.0704285488714,2732.35861787552,2975.3772500242617,3366.8774823027325,3710.54590008026,4293.167644027712,5549.887196339607,5789.642606078193,5901.538146343726,5960.937810865385,5460.008159169885,5596.3486052877215,5762.946877411624,5404,8221,17055,14229
陕西汉中,324.43783752143395,301.63726909238153,310.59693398279904,327.5302088869554,327.47305064558316,374.9729793794703,431.863973353681,467.5727288462459,546.414008434236,608.968946081404,653.2591278475135,708.0949059794445,775.0702065698991,932.4647880540505,1130.4049970876445,1178.6718515108707,1210.9614379560062,1233.7462817036571,1139.9920144698447,1175.4809624124136,1224.4723397954372,1352,1014,1142,1249
陕西渭南,1271.1029024248883,1159.8819509973666,1189.311844308119,1230.1343462445616,1177.0358930933821,1247.3654748634515,1429.2872657610194,1553.4370781036744,1803.960093927185,1980.852491269661,2085.516389163226,2231.846140368667,2425.43621309323,2699.956275013938,3243.050701336303,3238.819678840363,3250.275939059957,3428.269866553273,3167.259830980654,3301.892805634067,3494.515896499343,6184,5825,3773,5820
陕西西安,1547.3210751789568,1424.882757857182,1463.9268360527537,1525.6334716014744,1503.6896093691014,1636.0811240562107,1871.130483771688,2079.708177746703,2472.4721709975524,2826.6699662787396,2979.5928711024553,3204.681347685178,3481.6010169032293,3879.9232961746743,4648.676583629963,4706.106947690163,4739.476969555808,4763.118560249596,4355.6788393563165,4425.6133229578345,4560.455450118254,3464,2233,2788,2203
陕西铜川,210.7050680046905,214.029432060126,236.7758354934771,245.8105486685221,234.8634385368584,246.9642435925586,279.7726197778981,301.4695034059033,348.80720162133343,381.8009282432152,401.6189773339021,428.2601374613064,464.48660102249147,520.169107223212,618.8658805601845,619.5842082332991,632.2601223573328,654.4334963952333,621.9018399907608,642.033380403068,669.7966474975473,701,1196,2730,1671
青海果洛,5.749934992725594,6.25711197855997,7.000062076947636,8.579402086064155,11.357223452650109,25.508362801754544,29.304753134736455,29.56315372763563,33.77289709107202,35.60189711412662,38.37162885732349,41.27942863471024,44.09481589395957,48.228215710274306,65.80975040645069,66.24672752371887,85.50300769518135,89.91097133066751,84.07990643353767,87.4918508929456,108.45716294580865,15,28,61,35
青海海东,303.2512842741642,300.0560777169332,323.26139474854267,342.13713883623507,368.9203265863915,363.78347056222975,380.2829012494063,395.986632684865,419.566284341242,431.1316819120488,442.7632464594131,471.67970864148543,491.87982888918333,546.708696213807,719.5148451286814,722.2412056939057,892.3934780417534,928.5108868541336,860.5902456241445,893.3942694124108,1094.9355476929134,338,586,764,1427
青海海北,74.94863347086849,73.734540540333,73.01648022975951,74.3705478641068,67.52275900727906,68.4553689081752,70.4675823087647,73.0485002187497,81.9901727599737,97.88024822029301,97.5485448463641,101.171797044798,111.0164858765858,132.7651261377893,185.3214793802084,184.0950271960986,229.877662734204,245.6167280210064,231.90095089669072,245.1460194993584,304.8174666191982,57,265,482,143
青海海南,88.7508535660851,89.41729606428105,85.88972161355102,86.83087649747907,89.47198776926892,99.96701038533939,106.52652079697322,109.66977869653641,116.8244807092604,130.38279623839318,147.41103044145925,163.81008826718897,174.51332566499622,195.93858740086722,276.9891526103197,288.3106760625601,363.69693614143563,384.9700584045277,360.722475826701,375.9343920831625,465.09730029811453,35,113,178,211
青海海西,536.267685610219,513.8021652426281,490.7497575143806,485.6918674107674,455.7353024528936,455.93492870785104,491.40274220467927,518.2978216659372,577.4146401147449,613.4211046590661,654.7973975714034,680.369662995776,709.6757547991975,779.6283615674181,1093.4807570436897,1117.2626311683089,1425.815651049192,1497.906618100925,1401.865111447269,1458.073514063574,1799.7310399662579,436,1165,2025,2137
青海玉树,12.766412692889,12.1733327143931,18.59468699881,31.313919890150203,29.0249719813154,27.9641617726109,29.37524908421567,31.07680328281529,34.92067700205345,36.48654840832595,41.15678221979035,42.26163874023204,44.28301484687558,54.21853908113222,86.24400256399636,90.7999633253592,123.66137476575813,130.05304556907018,121.75429945195602,126.66107319997334,156.45947921012535,26,67,144,73
青海西宁,705.7270172629064,690.0412430537076,698.7649913032651,687.6013811295496,668.7294631366757,687.7685970952543,708.746549934522,724.1088522632793,767.5926883072959,802.9333158545504,809.2120563756883,870.8743069951795,911.0237041375177,980.5486974858877,1257.1075537594377,1253.7699436148373,1536.6692405713536,1558.4596074982976,1417.7762323211068,1376.8863000743527,1690.1324226459924,1358,1856,2419,2444
青海黄南,50.16216191944403,48.876093555986856,50.982122623110875,55.58219893001668,63.04627156239965,61.19411115354288,62.848721926435275,66.81096224940664,71.39593695390977,75.40935082506327,77.59797002795725,84.5801915097439,87.83042945709222,96.63980866659521,125.3555431421771,124.32109673938062,152.5009739522009,160.32033414624578,149.9947331100162,156.13273164629803,192.6927220394573,19,16,43,50
黑龙江七台河,217.85936354361792,220.1474081466022,232.69257087933948,267.7290747900687,257.9079065602775,297.6620429116316,342.36452760321777,381.36167671456815,441.1172160134982,490.8276037250108,522.5765823928696,533.3997501900811,593.40931282737,620.1554326106841,546.6139498244057,572.6755398704321,717.3393061028071,728.1390391653028,700.276382868462,732.974920179485,631.9745445632635,1168,5577,3553,2577
黑龙江伊春,314.3035892412195,326.44778939204025,345.83841317961156,374.9199725585997,368.7676334804449,411.5833656759411,473.85932863306846,514.4086837449189,578.8124513429354,671.7890088286774,687.9530919130184,715.2428879304101,795.635277462776,830.1612947295505,728.258058522069,754.9840933618988,943.52040523815,956.1702061428541,909.7155157781815,944.9243437285879,814.6358950568317,506,798,812,1317
黑龙江佳木斯,608.2865064741022,610.230626087093,654.6140491102864,724.3887707113458,703.5021303491486,812.2002350340852,947.4590853608308,1048.8644257447188,1185.8508059844623,1319.9947520590076,1368.3089271695671,1430.0930889281651,1617.312143573066,1712.219065725412,1538.254528672846,1630.346650528606,2039.516861750389,2058.213327555725,1965.971498159251,2049.115851793304,1761.7015633733822,1499,1527,1669,1413
黑龙江双鸭山,661.8607825029917,651.1750117158451,694.5871075360515,764.5646765719403,733.5722663748444,831.7455137553915,967.3812290931041,1061.021242412403,1195.2335213142044,1341.3888537621488,1405.019444711486,1446.6295719810928,1615.7774643157547,1709.998009251544,1519.0811435642315,1586.6548240965597,1985.2098182375203,1998.2823397517013,1900.5008865794298,1981.1869061301402,1707.703838699224,980,1806,1983,2148
黑龙江哈尔滨,1864.4128827269617,1869.83052023426,1946.2332139008313,2147.3750534186806,2062.811331362756,2280.8141692004697,2644.172475388869,2887.8634886548402,3261.361867040039,3607.6568071986694,3741.376548826894,3858.4690804683805,4294.64003916546,4504.9323808434565,3959.0453135858124,4125.388474354446,5149.497764033084,5268.9332448459045,5178.340798941492,5474.575910362842,4829.739345028739,6116,4329,6752,6470
黑龙江大兴安岭,159.1785973986434,158.7606415091123,165.2277491939059,179.53694101463913,170.7827292025882,187.2231961725097,217.5861496231729,237.9112400359113,266.68165201027523,295.9493710018248,299.9339590187739,306.3976151943947,338.1889550879039,355.8662872685131,311.1291360166423,324.2143905773071,403.489543440415,405.847911887976,385.7100766924491,400.4449455926701,344.1909157185873,213,286,295,193
黑龙江大庆,1091.9202550801324,1095.328327424449,1174.133885378396,1332.3400270227826,1293.1635925478354,1459.0913913224465,1698.0869580269537,1849.1102613885307,2077.4420342380795,2309.710062941374,2381.854637375094,2450.846410464377,2719.755382560167,2847.0628985346,2478.65588869654,2565.046530469253,3200.375970979317,3310.574261158939,3285.297673913606,3506.786979338566,3037.664296206235,2248,4124,4285,3053
黑龙江牡丹江,603.662588448025,593.5360149299574,607.4692263559123,686.2257963043025,652.7479123173364,715.3704138459638,824.4436332376588,895.5833325107529,1005.8037561555791,1110.1904018685093,1149.6942832680513,1180.8386944153453,1346.1215298121956,1427.476310765666,1275.1594653945801,1339.6456242745571,1704.5743023368993,1720.7808277705624,1652.521757192575,1727.793042555381,1490.259673318905,2104,2128,1746,1318
黑龙江绥化,898.8300008109271,926.2016952121545,966.3346124222742,1066.2194591019884,1025.7914148511472,1133.8526683414486,1312.6118631507477,1433.1717926518418,1616.289351512176,1791.503695176327,1855.2930788492079,1933.532280552694,2166.45555157234,2270.8313439519343,1998.0133314122736,2075.458058293266,2593.658712466324,2617.7514338001456,2493.829690059131,2601.170159082818,2243.266673718156,967,711,1019,1630
黑龙江鸡西,507.54300215642877,502.7462902748993,531.8019157584099,597.9968966575753,574.5307954874917,630.5263502513036,724.7896525920719,787.9253695209859,886.9646683465478,992.7431804257377,1026.6617287728254,1058.4658110315872,1172.1272690144294,1229.0564074172094,1079.1856228488734,1122.9495736149725,1404.0433973610084,1424.5709584608664,1363.2148925111208,1425.8213742371283,1227.074743064665,1567,854,1611,1453
黑龙江鹤岗,494.4872336122115,490.531967622178,513.0323344780994,550.1185407601058,525.7841501209804,587.122807595928,680.2730708320072,739.9410114240267,826.8064300030894,916.2361668932997,934.7635921225981,967.2460909718153,1071.8935300212293,1134.4957567946244,993.7246424472029,1034.617708851371,1299.6294480289407,1306.1140450029081,1241.8803932201313,1291.5234983484595,1115.5659428699082,777,870,1822,2690
黑龙江黑河,416.6527425129188,424.3327237888813,445.4202664236012,479.2155579624343,460.073081193151,510.51777264622086,590.1259112182711,642.9319522652781,726.3569458582917,817.3826232098049,852.1255079253492,885.4072254143614,1001.633995272406,1066.753534341603,957.8068842864608,1018.7647911564595,1278.8682410957654,1286.7933829799888,1222.9719461602997,1269.9425175109784,1091.527002455939,461,688,824,909
黑龙江齐齐哈尔,793.1730352131715,799.2545091478917,830.8852759841159,917.4923182348473,893.2916189413891,1011.3903135912471,1173.329904961703,1285.0105895144577,1458.2994584391229,1622.1562309972255,1658.3807869814543,1737.217902145997,1930.8982718171876,2044.780835066608,1829.520382665422,1914.2916669986578,2448.919756943729,2525.664063322724,2458.212087072032,2585.323805645699,2242.2749491378645,3223,2561,2699,3795
